Chapter code,chapter name,Group code,Group name,Type code,Type name,Disease code,Disease name
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.1,Poisoning: Antimycobacterial drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.2,Poisoning: Antimalarials and drugs acting on other blood protozoa
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.3,Poisoning: Other antiprotozoal drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.4,Poisoning: Anthelminthics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.5,Poisoning: Antiviral drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.8,Poisoning: Other specified systemic anti-infectives and antiparasitics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T37,Poisoning by other systemic anti-infectives and antiparasitics,T37.9,"Poisoning: Systemic anti-infective and antiparasitic, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.0,Poisoning: Glucocorticoids and synthetic analogues
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.1,Poisoning: Thyroid hormones and substitutes
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.2,Poisoning: Antithyroid drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.3,Poisoning: Insulin and oral hypoglycaemic [antidiabetic] drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.4,Poisoning: Oral contraceptives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.5,Poisoning: Other estrogens and progestogens
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.6,"Poisoning: Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.7,Poisoning: Androgens and anabolic congeners
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.8,Poisoning: Other and unspecified hormones and their synthetic substitutes
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",T38.9,Poisoning: Other and unspecified hormone antagonists
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.0,Poisoning: Salicylates
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.1,Poisoning: 4-Aminophenol derivatives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.2,Poisoning: Pyrazolone derivatives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.3,Poisoning: Other nonsteroidal anti-inflammatory drugs [NSAID]
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.4,"Poisoning: Antirheumatics, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.8,"Poisoning: Other nonopioid analgesics and antipyretics, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",T39.9,"Poisoning: Nonopioid analgesic, antipyretic and antirheumatic, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.0,Poisoning: Opium
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.1,Poisoning: Heroin
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.2,Poisoning: Other opioids
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.3,Poisoning: Methadone
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.4,Poisoning: Other synthetic narcotics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.5,Poisoning: Cocaine
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.6,Poisoning: Other and unspecified narcotics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.7,Poisoning: Cannabis (derivatives)
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.8,Poisoning: Lysergide [LSD]
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T40,Poisoning by narcotics and psychodysleptics [hallucinogens],T40.9,Poisoning: Other and unspecified psychodysleptics [hallucinogens]
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T41,Poisoning by anaesthetics and therapeutic gases,T41.0,Poisoning: Inhaled anaesthetics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T41,Poisoning by anaesthetics and therapeutic gases,T41.1,Poisoning: Intravenous anaesthetics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T41,Poisoning by anaesthetics and therapeutic gases,T41.2,Poisoning: Other and unspecified general anaesthetics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T41,Poisoning by anaesthetics and therapeutic gases,T41.3,Poisoning: Local anaesthetics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T41,Poisoning by anaesthetics and therapeutic gases,T41.4,"Poisoning: Anaesthetic, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T41,Poisoning by anaesthetics and therapeutic gases,T41.5,Poisoning: Therapeutic gases
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.0,Poisoning: Hydantoin derivatives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.1,Poisoning: Iminostilbenes
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.2,Poisoning: Succinimides and oxazolidinediones
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.3,Poisoning: Barbiturates
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.4,Poisoning: Benzodiazepines
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.5,"Poisoning: Mixed antiepileptics, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.6,Poisoning: Other antiepileptic and sedative-hypnotic drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.7,"Poisoning: Antiepileptic and sedative-hypnotic drugs, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",T42.8,Poisoning: Antiparkinsonism drugs and other central muscle-tone depressants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.0,Poisoning: Tricyclic and tetracyclic antidepressants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.1,Poisoning: Monoamine-oxidase-inhibitor antidepressants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.2,Poisoning: Other and unspecified antidepressants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.3,Poisoning: Phenothiazine antipsychotics and neuroleptics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.4,Poisoning: Butyrophenone and thioxanthene neuroleptics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.5,Poisoning: Other and unspecified antipsychotics and neuroleptics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.6,Poisoning: Psychostimulants with abuse potential
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.8,"Poisoning: Other psychotropic drugs, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T43,"Poisoning by psychotropic drugs, not elsewhere classified",T43.9,"Poisoning: Psychotropic drug, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.0,Poisoning: Anticholinesterase agents
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.1,Poisoning: Other parasympathomimetics [cholinergics]
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.2,"Poisoning: Ganglionic blocking drugs, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.3,"Poisoning: Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.4,"Poisoning: Predominantly alpha-adrenoreceptor agonists, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.5,"Poisoning: Predominantly beta-adrenoreceptor agonists, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.6,"Poisoning: Alpha-adrenoreceptor antagonists, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.7,"Poisoning: Beta-adrenoreceptor antagonists, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.8,"Poisoning: Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T44,Poisoning by drugs primarily affecting the autonomic nervous system,T44.9,Poisoning: Other and unspecified drugs primarily affecting the autonomic nervous system
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.0,Poisoning: Antiallergic and antiemetic drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.1,Poisoning: Antineoplastic and immunosuppressive drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.2,"Poisoning: Vitamins, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.3,"Poisoning: Enzymes, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.4,Poisoning: Iron and its compounds
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.5,Poisoning: Anticoagulants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.6,Poisoning: Fibrinolysis-affecting drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.7,"Poisoning: Anticoagulant antagonists, vitamin K and other coagulants"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.8,Poisoning: Other primarily systemic and haematological agents
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",T45.9,"Poisoning: Primarily systemic and haematological agent, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.0,Poisoning: Cardiac-stimulant glycosides and drugs of similar action
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.1,Poisoning: Calcium-channel blockers
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.2,"Poisoning: Other antidysrhythmic drugs, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.3,"Poisoning: Coronary vasodilators, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.4,Poisoning: Angiotensin-converting-enzyme inhibitors
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.5,"Poisoning: Other antihypertensive drugs, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.6,Poisoning: Antihyperlipidaemic and antiarteriosclerotic drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.7,Poisoning: Peripheral vasodilators
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.8,"Poisoning: Antivaricose drugs, including sclerosing agents"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T46,Poisoning by agents primarily affecting the cardiovascular system,T46.9,Poisoning: Other and unspecified agents primarily affecting the cardiovascular system
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.0,Poisoning: Histamine H2-receptor antagonists
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.1,Poisoning: Other antacids and anti-gastric-secretion drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.2,Poisoning: Stimulant laxatives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.3,Poisoning: Saline and osmotic laxatives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.4,Poisoning: Other laxatives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.5,Poisoning: Digestants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.6,Poisoning: Antidiarrhoeal drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.7,Poisoning: Emetics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.8,Poisoning: Other agents primarily affecting the gastrointestinal system
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T47,Poisoning by agents primarily affecting the gastrointestinal system,T47.9,"Poisoning: Agent primarily affecting the gastrointestinal system, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.0,Poisoning: Oxytocic drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.1,Poisoning: Skeletal muscle relaxants [neuromuscular blocking agents]
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.2,Poisoning: Other and unspecified agents primarily acting on muscles
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.3,Poisoning: Antitussives
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.4,Poisoning: Expectorants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.5,Poisoning: Anti-common-cold drugs
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.6,"Poisoning: Antiasthmatics, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,T48.7,Poisoning: Other and unspecified agents primarily acting on the respiratory system
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.0,"Poisoning: Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.1,Poisoning: Antipruritics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.2,Poisoning: Local astringents and local detergents
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.3,"Poisoning: Emollients, demulcents and protectants"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.4,"Poisoning: Keratolytics, keratoplastics and other hair treatment drugs and preparations"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.5,Poisoning: Ophthalmological drugs and preparations
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.6,Poisoning: Otorhinolaryngological drugs and preparations
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.7,"Poisoning: Dental drugs, topically applied"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.8,Poisoning: Other topical agents
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",T49.9,"Poisoning: Topical agent, unspecified"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.0,Poisoning: Mineralocorticoids and their antagonists
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.1,Poisoning: Loop [high-ceiling] diuretics
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.2,"Poisoning: Carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.3,"Poisoning: Electrolytic, caloric and water-balance agents"
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.4,Poisoning: Drugs affecting uric acid metabolism
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.5,Poisoning: Appetite depressants
XIX,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",T50.6,"Poisoning: Antidotes and chelating agents, not elsewhere classified"
